Date,Price,Open,High,Low,Vol.,Change %
9/6/2025,"21,916.70","21,750.00","22,000.00","21,625.00",29.99M,0.96%
6/6/2025,"21,708.30","21,708.30","22,083.30","21,583.30",50.69M,1.17%
5/6/2025,"21,458.30","21,666.70","21,708.30","21,416.70",22.54M,-0.77%
4/6/2025,"21,625.00","21,750.00","22,000.00","21,625.00",30.82M,-0.19%
3/6/2025,"21,666.70","21,500.00","21,833.30","21,458.30",37.25M,1.76%
2/6/2025,"21,291.70","21,333.30","21,375.00","21,125.00",26.32M,-0.78%
30/05/2025,"21,458.30","21,375.00","22,208.30","21,375.00",77.97M,0.78%
29/05/2025,"21,291.70","21,416.70","21,500.00","21,250.00",19.72M,-0.20%
28/05/2025,"21,333.30","21,458.30","21,583.30","21,291.70",18.73M,0.20%
27/05/2025,"21,291.70","21,291.70","21,791.70","21,291.70",32.27M,0.00%
26/05/2025,"21,291.70","21,375.00","21,375.00","20,875.00",32.92M,-0.20%
23/05/2025,"21,333.30","21,458.30","21,541.70","21,291.70",13.32M,-0.19%
22/05/2025,"21,375.00","21,458.30","21,625.00","21,291.70",29.24M,-0.39%
21/05/2025,"21,458.30","21,458.30","21,750.00","21,375.00",24.18M,0.39%
20/05/2025,"21,375.00","21,333.30","21,500.00","21,333.30",20.94M,0.00%
19/05/2025,"21,375.00","21,458.30","21,625.00","21,291.70",17.99M,-0.58%
16/05/2025,"21,500.00","21,791.70","21,833.30","21,500.00",20.17M,-1.34%
15/05/2025,"21,791.70","21,833.30","21,833.30","21,541.70",27.14M,0.00%
14/05/2025,"21,791.70","21,583.30","22,125.00","21,541.70",40.89M,1.36%
13/05/2025,"21,500.00","21,333.30","21,666.70","21,333.30",24.37M,1.57%
12/5/2025,"21,166.70","21,291.70","21,458.30","20,625.00",77.68M,-0.97%
9/5/2025,"21,375.00","21,416.70","21,458.30","21,250.00",13.21M,-0.19%
8/5/2025,"21,416.70","21,166.70","21,541.70","21,083.30",23.87M,1.18%
7/5/2025,"21,166.70","21,125.00","21,250.00","21,125.00",13.80M,-0.20%
6/5/2025,"21,208.30","21,458.30","21,708.30","21,208.30",25.12M,-0.97%
5/5/2025,"21,416.70","21,375.00","21,458.30","21,125.00",15.06M,0.78%
29/04/2025,"21,250.00","21,375.00","21,416.70","21,166.70",17.36M,-0.58%
28/04/2025,"21,375.00","21,416.70","21,416.70","21,125.00",11.71M,-0.19%
25/04/2025,"21,416.70","21,208.30","21,416.70","21,041.70",29.82M,0.39%
24/04/2025,"21,333.30","21,416.70","21,416.70","21,000.00",20.65M,0.20%
23/04/2025,"21,291.70","21,250.00","21,416.70","21,125.00",26.68M,2.00%
22/04/2025,"20,875.00","20,666.70","20,916.70","19,500.00",56.94M,0.40%
21/04/2025,"20,791.70","21,208.30","21,208.30","20,791.70",20.77M,-1.96%
18/04/2025,"21,208.30","21,375.00","21,458.30","21,208.30",24.92M,-0.20%
17/04/2025,"21,250.00","21,000.00","21,333.30","20,666.70",29.33M,0.00%
16/04/2025,"21,250.00","21,583.30","21,666.70","20,875.00",30.85M,-1.35%
15/04/2025,"21,541.70","20,958.30","21,791.70","20,875.00",60.68M,1.97%
14/04/2025,"21,125.00","20,666.70","21,458.30","20,625.00",61.44M,4.32%
11/4/2025,"20,250.00","20,166.70","20,250.00","19,583.30",91.53M,6.81%
10/4/2025,"18,958.30","18,958.30","18,958.30","18,958.30",3.67M,6.81%
9/4/2025,"17,750.00","17,750.00","18,583.30","17,750.00",92.59M,-6.99%
8/4/2025,"19,083.30","19,583.30","20,000.00","19,083.30",42.53M,-6.91%
4/4/2025,"20,500.00","19,666.70","20,708.30","19,666.70",87.82M,-2.96%
3/4/2025,"21,125.00","21,500.00","22,041.70","21,125.00",96.84M,-6.97%
2/4/2025,"22,708.30","22,625.00","22,833.30","22,583.30",20.14M,0.93%
1/4/2025,"22,500.00","22,333.30","22,541.70","22,291.70",16.82M,0.93%
31/03/2025,"22,291.70","22,541.70","22,583.30","22,291.70",31.84M,-1.47%
28/03/2025,"22,625.00","22,875.00","22,916.70","22,583.30",20.48M,-1.27%
27/03/2025,"22,916.70","23,083.30","23,083.30","22,875.00",14.41M,-0.18%
26/03/2025,"22,958.30","22,666.70","23,291.70","22,625.00",52.78M,1.29%
25/03/2025,"22,666.70","22,708.30","22,833.30","22,583.30",24.12M,0.18%
24/03/2025,"22,625.00","22,625.00","22,708.30","22,416.70",19.48M,0.00%
21/03/2025,"22,625.00","22,583.30","22,708.30","22,541.70",22.69M,0.00%
20/03/2025,"22,625.00","22,750.00","22,875.00","22,541.70",30.03M,-0.37%
19/03/2025,"22,708.30","23,000.00","23,000.00","22,583.30",45.51M,-1.27%
18/03/2025,"23,000.00","23,250.00","23,375.00","23,000.00",22.49M,-0.90%
17/03/2025,"23,208.30","23,250.00","23,458.30","23,125.00",23.66M,1.09%
14/03/2025,"22,958.30","23,083.30","23,208.30","22,958.30",21.94M,-0.54%
13/03/2025,"23,083.30","23,208.30","23,375.00","23,083.30",29.77M,-0.36%
12/3/2025,"23,166.70","23,500.00","23,500.00","23,166.70",24.77M,-1.24%
11/3/2025,"23,458.30","23,000.00","23,458.30","23,000.00",31.31M,0.72%
10/3/2025,"23,291.70","23,416.70","23,500.00","23,291.70",28.30M,-0.36%
7/3/2025,"23,375.00","23,333.30","23,416.70","23,125.00",39.76M,0.36%
6/3/2025,"23,291.70","23,000.00","23,291.70","23,000.00",44.37M,1.45%
5/3/2025,"22,958.30","23,208.30","23,250.00","22,958.30",36.46M,-1.08%
4/3/2025,"23,208.30","23,375.00","23,375.00","23,041.70",32.91M,-0.71%
3/3/2025,"23,375.00","23,375.00","23,541.70","23,333.30",24.80M,0.18%
28/02/2025,"23,333.30","23,666.70","23,666.70","23,291.70",29.06M,-1.58%
27/02/2025,"23,708.30","23,166.70","23,708.30","23,000.00",61.34M,2.52%
26/02/2025,"23,125.00","23,000.00","23,291.70","22,958.30",38.18M,0.91%
25/02/2025,"22,916.70","23,000.00","23,083.30","22,666.70",37.89M,-0.72%
24/02/2025,"23,083.30","23,583.30","23,583.30","22,958.30",88.67M,4.73%
21/02/2025,"22,041.70","22,125.00","22,166.70","22,000.00",13.28M,-0.38%
20/02/2025,"22,125.00","22,125.00","22,166.70","22,083.30",14.29M,0.19%
19/02/2025,"22,083.30","22,166.70","22,166.70","22,000.00",16.38M,-0.19%
18/02/2025,"22,125.00","21,958.30","22,166.70","21,916.70",29.93M,1.53%
17/02/2025,"21,791.70","21,791.70","21,875.00","21,708.30",17.24M,0.19%
14/02/2025,"21,750.00","21,750.00","21,916.70","21,666.70",22.30M,0.77%
13/02/2025,"21,583.30","21,625.00","21,666.70","21,541.70",11.40M,0.19%
12/2/2025,"21,541.70","21,833.30","21,833.30","21,541.70",16.38M,-0.96%
11/2/2025,"21,750.00","21,208.30","21,750.00","21,208.30",34.68M,2.76%
10/2/2025,"21,166.70","22,083.30","22,083.30","21,166.70",73.32M,-4.69%
7/2/2025,"22,208.30","22,333.30","22,333.30","22,166.70",15.06M,-0.56%
6/2/2025,"22,333.30","22,333.30","22,458.30","22,291.70",16.24M,0.00%
5/2/2025,"22,333.30","22,375.00","22,500.00","22,291.70",17.36M,-0.19%
4/2/2025,"22,375.00","22,083.30","22,500.00","22,041.70",20.83M,1.70%
3/2/2025,"22,000.00","22,083.30","22,166.70","21,875.00",20.37M,-0.56%
24/01/2025,"22,125.00","22,208.30","22,208.30","22,041.70",12.48M,-0.38%
23/01/2025,"22,208.30","21,833.30","22,291.70","21,791.70",18.95M,1.91%
22/01/2025,"21,791.70","22,000.00","22,000.00","21,791.70",12.34M,-0.57%
21/01/2025,"21,916.70","22,166.70","22,166.70","21,833.30",12.51M,-0.57%
20/01/2025,"22,041.70","22,083.30","22,291.70","22,041.70",11.59M,-0.19%
17/01/2025,"22,083.30","21,916.70","22,083.30","21,750.00",16.74M,0.76%
16/01/2025,"21,916.70","21,916.70","22,041.70","21,708.30",13.45M,0.38%
15/01/2025,"21,833.30","21,666.70","21,875.00","21,583.30",13.47M,1.35%
14/01/2025,"21,541.70","21,625.00","21,666.70","21,500.00",9.19M,-0.19%
13/01/2025,"21,583.30","21,291.70","21,708.30","21,208.30",16.29M,1.37%
10/1/2025,"21,291.70","21,666.70","21,750.00","21,291.70",17.13M,-1.73%
9/1/2025,"21,666.70","21,916.70","21,916.70","21,583.30",11.08M,-0.95%
8/1/2025,"21,875.00","21,708.30","21,875.00","21,625.00",15.55M,0.77%
7/1/2025,"21,708.30","21,791.70","22,000.00","21,708.30",17.28M,0.00%
6/1/2025,"21,708.30","22,166.70","22,250.00","21,708.30",18.30M,-2.07%
3/1/2025,"22,166.70","22,416.70","22,500.00","22,166.70",15.84M,-1.48%
2/1/2025,"22,500.00","22,250.00","22,541.70","22,250.00",17.95M,1.31%
31/12/2024,"22,208.30","22,291.70","22,291.70","22,166.70",12.30M,-0.37%
30/12/2024,"22,291.70","22,333.30","22,375.00","22,208.30",14.60M,-0.37%
27/12/2024,"22,375.00","22,500.00","22,500.00","22,333.30",13.67M,-0.56%
26/12/2024,"22,500.00","22,625.00","22,666.70","22,375.00",11.97M,-0.55%
25/12/2024,"22,625.00","22,291.70","22,625.00","22,291.70",20.57M,1.69%
24/12/2024,"22,250.00","22,416.70","22,416.70","22,166.70",16.15M,-1.11%
23/12/2024,"22,500.00","22,291.70","22,541.70","22,291.70",15.48M,1.12%
20/12/2024,"22,250.00","22,375.00","22,458.30","22,250.00",16.50M,-0.56%
19/12/2024,"22,375.00","22,500.00","22,625.00","22,333.30",36.40M,-1.83%
18/12/2024,"22,791.70","22,500.00","22,791.70","22,458.30",15.35M,1.30%
17/12/2024,"22,500.00","22,500.00","22,583.30","22,375.00",12.97M,0.00%
16/12/2024,"22,500.00","22,666.70","22,791.70","22,375.00",19.98M,-0.74%
13/12/2024,"22,666.70","22,750.00","22,833.30","22,583.30",20.72M,-1.09%
12/12/2024,"22,916.70","23,125.00","23,250.00","22,791.70",25.16M,-0.90%
11/12/2024,"23,125.00","23,250.00","23,458.30","23,000.00",20.44M,-0.54%
10/12/2024,"23,250.00","23,083.30","23,500.00","23,000.00",39.23M,0.90%
9/12/2024,"23,041.70","23,041.70","23,250.00","22,916.70",19.14M,0.18%
6/12/2024,"23,000.00","23,208.30","23,250.00","22,916.70",28.50M,-0.90%
5/12/2024,"23,208.30","22,250.00","23,208.30","22,000.00",53.70M,4.31%
4/12/2024,"22,250.00","22,375.00","22,375.00","22,208.30",15.01M,-1.11%
3/12/2024,"22,500.00","22,375.00","22,500.00","22,166.70",18.97M,0.37%
2/12/2024,"22,416.70","22,458.30","22,625.00","22,291.70",22.29M,0.56%
29/11/2024,"22,291.70","22,041.70","22,291.70","21,916.70",16.65M,1.33%
28/11/2024,"22,000.00","22,041.70","22,291.70","21,916.70",16.96M,0.38%
27/11/2024,"21,916.70","21,958.30","22,041.70","21,750.00",9.56M,-0.19%
26/11/2024,"21,958.30","21,916.70","22,083.30","21,833.30",15.82M,0.19%
25/11/2024,"21,916.70","21,750.00","21,916.70","21,708.30",15.40M,0.77%
22/11/2024,"21,750.00","21,583.30","21,875.00","21,541.70",20.72M,0.97%
21/11/2024,"21,541.70","21,375.00","21,625.00","21,291.70",15.33M,0.98%
20/11/2024,"21,333.30","21,166.70","21,666.70","21,041.70",27.30M,0.59%
19/11/2024,"21,208.30","21,541.70","21,666.70","21,208.30",19.01M,-1.36%
18/11/2024,"21,500.00","21,666.70","21,708.30","21,250.00",24.72M,-0.39%
15/11/2024,"21,583.30","21,916.70","21,958.30","21,583.30",33.13M,-1.52%
14/11/2024,"21,916.70","22,541.70","22,583.30","21,916.70",31.88M,-2.77%
13/11/2024,"22,541.70","22,666.70","22,833.30","22,375.00",26.75M,-1.64%
12/11/2024,"22,916.70","23,125.00","23,250.00","22,750.00",28.76M,-0.72%
11/11/2024,"23,083.30","22,541.70","23,083.30","22,458.30",49.05M,2.59%
8/11/2024,"22,500.00","22,666.70","22,916.70","22,500.00",29.72M,0.19%
7/11/2024,"22,458.30","22,583.30","22,750.00","22,458.30",19.18M,0.00%
6/11/2024,"22,458.30","22,208.30","22,625.00","22,125.00",25.19M,1.70%
5/11/2024,"22,083.30","21,916.70","22,125.00","21,833.30",9.71M,0.76%
4/11/2024,"21,916.70","22,125.00","22,125.00","21,791.70",21.97M,-0.94%
1/11/2024,"22,125.00","22,333.30","22,375.00","22,041.70",15.84M,-1.30%
31/10/2024,"22,416.70","22,541.70","22,541.70","22,333.30",15.99M,-0.37%
30/10/2024,"22,500.00","22,541.70","22,583.30","22,333.30",13.28M,-0.18%
29/10/2024,"22,541.70","22,333.30","22,625.00","22,250.00",18.88M,1.12%
28/10/2024,"22,291.70","22,083.30","22,458.30","22,083.30",14.32M,1.13%
25/10/2024,"22,041.70","22,166.70","22,208.30","22,041.70",11.33M,0.00%
24/10/2024,"22,041.70","22,083.30","22,250.00","21,958.30",19.08M,0.00%
23/10/2024,"22,041.70","22,208.30","22,250.00","21,958.30",16.33M,-0.75%
22/10/2024,"22,208.30","22,208.30","22,375.00","22,083.30",21.98M,-0.37%
21/10/2024,"22,291.70","22,458.30","22,541.70","22,250.00",16.67M,-0.74%
18/10/2024,"22,458.30","22,708.30","22,750.00","22,458.30",19.49M,-1.10%
17/10/2024,"22,708.30","22,625.00","22,708.30","22,291.70",24.67M,0.55%
16/10/2024,"22,583.30","22,625.00","22,750.00","22,583.30",13.95M,-0.18%
15/10/2024,"22,625.00","22,833.30","22,875.00","22,625.00",24.19M,0.37%
14/10/2024,"22,541.70","22,791.70","22,875.00","22,541.70",21.57M,-0.92%
11/10/2024,"22,750.00","22,791.70","22,875.00","22,500.00",18.91M,0.18%
10/10/2024,"22,708.30","23,000.00","23,083.30","22,708.30",28.59M,-0.91%
9/10/2024,"22,916.70","22,625.00","22,916.70","22,541.70",49.94M,2.04%
8/10/2024,"22,458.30","22,000.00","22,583.30","21,958.30",45.80M,2.08%
7/10/2024,"22,000.00","22,000.00","22,083.30","21,833.30",14.96M,0.76%
4/10/2024,"21,833.30","21,833.30","22,083.30","21,750.00",21.07M,0.00%
3/10/2024,"21,833.30","22,041.70","22,208.30","21,750.00",32.16M,-0.38%
2/10/2024,"21,916.70","22,250.00","22,250.00","21,916.70",25.54M,-1.68%
1/10/2024,"22,291.70","22,333.30","22,500.00","22,208.30",45.42M,1.52%
30/09/2024,"21,958.30","21,833.30","22,166.70","21,791.70",44.91M,1.15%
27/09/2024,"21,708.30","21,791.70","21,916.70","21,583.30",36.65M,0.00%
26/09/2024,"21,708.30","21,916.70","22,041.70","21,708.30",26.09M,-0.57%
25/09/2024,"21,833.30","21,750.00","22,000.00","21,708.30",49.21M,1.35%
24/09/2024,"21,541.70","21,416.70","21,541.70","21,375.00",12.78M,0.58%
23/09/2024,"21,416.70","21,500.00","21,750.00","21,416.70",18.62M,0.19%
20/09/2024,"21,375.00","21,250.00","21,708.30","21,208.30",53.51M,1.58%
19/09/2024,"21,041.70","21,083.30","21,250.00","21,000.00",16.41M,0.60%
18/09/2024,"20,916.70","21,041.70","21,125.00","20,916.70",15.88M,-0.59%
17/09/2024,"21,041.70","20,750.00","21,041.70","20,666.70",15.81M,1.61%
16/09/2024,"20,708.30","20,833.30","21,041.70","20,708.30",17.49M,-0.60%
13/09/2024,"20,833.30","20,958.30","21,083.30","20,833.30",14.91M,-0.40%
12/9/2024,"20,916.70","21,166.70","21,291.70","20,916.70",10.84M,-0.99%
11/9/2024,"21,125.00","20,958.30","21,291.70","20,875.00",17.06M,0.80%
10/9/2024,"20,958.30","21,458.30","21,541.70","20,958.30",18.02M,-1.76%
9/9/2024,"21,333.30","21,166.70","21,833.30","21,083.30",39.17M,0.79%
6/9/2024,"21,166.70","20,875.00","21,166.70","20,625.00",27.42M,1.40%
5/9/2024,"20,875.00","21,125.00","21,125.00","20,833.30",27.08M,-0.79%
4/9/2024,"21,041.70","21,083.30","21,208.30","20,916.70",22.88M,-0.98%
30/08/2024,"21,250.00","21,416.70","21,458.30","21,250.00",21.56M,-0.39%
29/08/2024,"21,333.30","21,500.00","21,625.00","21,333.30",19.40M,-0.39%
28/08/2024,"21,416.70","21,541.70","21,625.00","21,375.00",22.39M,-0.19%
27/08/2024,"21,458.30","21,666.70","21,708.30","21,416.70",14.94M,-0.96%
26/08/2024,"21,666.70","21,791.70","22,000.00","21,625.00",25.97M,-0.19%
23/08/2024,"21,708.30","21,458.30","21,708.30","21,166.70",26.89M,1.17%
22/08/2024,"21,458.30","21,833.30","21,875.00","21,416.70",28.84M,-1.53%
21/08/2024,"21,791.70","21,541.70","21,875.00","21,500.00",29.77M,1.36%
20/08/2024,"21,500.00","21,666.70","21,833.30","21,500.00",24.54M,-0.19%
19/08/2024,"21,541.70","21,500.00","21,958.30","21,416.70",29.31M,0.98%
16/08/2024,"21,333.30","21,000.00","21,416.70","20,833.30",43.59M,1.59%
15/08/2024,"21,000.00","21,208.30","21,208.30","21,000.00",19.48M,-0.98%
14/08/2024,"21,208.30","21,250.00","21,416.70","21,083.30",16.43M,0.20%
13/08/2024,"21,166.70","21,583.30","21,625.00","21,000.00",31.49M,-1.74%
12/8/2024,"21,541.70","21,708.30","21,750.00","21,416.70",15.09M,-0.77%
9/8/2024,"21,708.30","21,583.30","21,750.00","21,416.70",14.55M,1.76%
8/8/2024,"21,333.30","21,625.00","21,750.00","21,291.70",26.30M,-1.73%
7/8/2024,"21,708.30","22,041.70","22,041.70","21,625.00",18.49M,-0.95%
6/8/2024,"21,916.70","21,708.30","22,041.70","21,541.70",23.71M,1.35%
5/8/2024,"21,625.00","22,333.30","22,375.00","21,500.00",54.73M,-4.77%
2/8/2024,"22,708.30","22,208.30","22,750.00","22,083.30",21.05M,2.06%
1/8/2024,"22,250.00","22,916.70","23,041.70","22,166.70",36.58M,-1.84%
31/07/2024,"22,666.70","23,250.00","23,250.00","22,583.30",29.14M,-2.51%
30/07/2024,"23,250.00","23,333.30","23,500.00","23,250.00",18.65M,0.00%
29/07/2024,"23,250.00","23,041.70","23,416.70","23,000.00",18.53M,1.64%
26/07/2024,"22,875.00","22,791.70","23,041.70","22,791.70",10.57M,0.37%
25/07/2024,"22,791.70","23,000.00","23,041.70","22,750.00",15.98M,-1.26%
24/07/2024,"23,083.30","23,125.00","23,291.70","22,583.30",23.08M,-0.36%
23/07/2024,"23,166.70","23,375.00","23,500.00","23,166.70",18.07M,-0.89%
22/07/2024,"23,375.00","23,416.70","23,500.00","23,125.00",22.08M,-0.53%
19/07/2024,"23,500.00","23,666.70","23,666.70","23,500.00",14.24M,-0.70%
18/07/2024,"23,666.70","23,500.00","23,708.30","23,375.00",24.57M,0.71%
17/07/2024,"23,500.00","23,791.70","23,833.30","23,000.00",30.66M,-0.88%
16/07/2024,"23,708.30","23,750.00","23,875.00","23,666.70",14.79M,0.00%
15/07/2024,"23,708.30","23,791.70","23,958.30","23,500.00",19.55M,-0.18%
12/7/2024,"23,750.00","24,083.30","24,125.00","23,708.30",21.66M,-1.21%
11/7/2024,"24,041.70","24,291.70","24,375.00","24,041.70",17.41M,-0.35%
10/7/2024,"24,125.00","24,250.00","24,583.30","24,125.00",37.16M,-0.17%
9/7/2024,"24,166.70","24,000.00","24,333.30","23,958.30",27.06M,0.69%
8/7/2024,"24,000.00","23,916.70","24,208.30","23,875.00",22.12M,0.52%
5/7/2024,"23,875.00","23,916.70","24,125.00","23,833.30",14.83M,-0.17%
4/7/2024,"23,916.70","24,041.70","24,208.30","23,833.30",11.22M,-0.17%
3/7/2024,"23,958.30","24,166.70","24,250.00","23,916.70",20.70M,0.17%
2/7/2024,"23,916.70","23,625.00","24,041.70","23,541.70",25.51M,1.23%
1/7/2024,"23,625.00","23,583.30","23,750.00","23,375.00",16.27M,0.18%
28/06/2024,"23,583.30","23,958.30","24,083.30","23,583.30",26.62M,-1.91%
27/06/2024,"24,041.70","24,166.70","24,208.30","23,916.70",12.10M,-0.17%
26/06/2024,"24,083.30","23,958.30","24,333.30","23,833.30",23.70M,0.70%
25/06/2024,"23,916.70","23,833.30","24,208.30","23,750.00",19.99M,0.00%
24/06/2024,"23,916.70","24,166.70","24,250.00","23,541.70",45.42M,-1.20%
21/06/2024,"24,208.30","24,458.30","24,458.30","24,166.70",17.14M,-1.02%
20/06/2024,"24,458.30","24,375.00","24,500.00","24,125.00",33.33M,0.00%
19/06/2024,"24,458.30","24,583.30","24,625.00","24,375.00",23.01M,-0.17%
18/06/2024,"24,500.00","24,583.30","24,750.00","24,500.00",19.84M,-0.17%
17/06/2024,"24,541.70","24,250.00","24,958.30","24,166.70",41.25M,1.20%
14/06/2024,"24,250.00","24,583.30","24,958.30","24,250.00",41.15M,-1.36%
13/06/2024,"24,583.30","24,708.30","24,750.00","24,416.70",24.66M,-0.34%
12/6/2024,"24,666.70","24,166.70","24,666.70","24,166.70",23.14M,1.72%
11/6/2024,"24,250.00","24,500.00","24,708.30","24,208.30",32.38M,-0.68%
10/6/2024,"24,416.70","24,500.00","24,541.70","24,291.70",24.31M,0.00%
7/6/2024,"24,416.70","24,458.30","24,500.00","24,250.00",17.86M,0.00%
6/6/2024,"24,416.70","24,375.00","24,708.30","24,083.30",24.99M,0.17%
5/6/2024,"24,375.00","24,416.70","24,583.30","24,250.00",23.03M,-0.17%
4/6/2024,"24,416.70","24,166.70","24,833.30","24,166.70",47.59M,1.03%
3/6/2024,"24,166.70","24,000.00","24,250.00","24,000.00",24.76M,1.40%
31/05/2024,"23,833.30","23,666.70","24,000.00","23,375.00",21.28M,1.24%
30/05/2024,"23,541.70","23,750.00","23,791.70","23,333.30",32.71M,-1.22%
29/05/2024,"23,833.30","24,250.00","24,375.00","23,833.30",25.92M,-1.89%
28/05/2024,"24,291.70","24,166.70","24,333.30","24,000.00",21.08M,0.87%
27/05/2024,"24,083.30","24,083.30","24,416.70","23,875.00",18.91M,0.00%
24/05/2024,"24,083.30","24,416.70","24,583.30","23,750.00",36.18M,-2.03%
23/05/2024,"24,583.30","24,041.70","24,583.30","23,833.30",45.44M,3.67%
22/05/2024,"23,712.10","24,128.80","24,204.50","23,598.50",52.51M,-1.73%
21/05/2024,"24,128.80","24,242.40","24,242.40","23,825.80",27.54M,-0.47%
20/05/2024,"24,242.40","23,977.30","24,356.10","23,939.40",61.37M,1.27%
17/05/2024,"23,939.40","23,939.40","23,939.40","23,598.50",37.81M,0.00%
16/05/2024,"23,939.40","23,939.40","24,128.80","23,825.80",36.17M,1.28%
15/05/2024,"23,636.40","22,916.70","23,750.00","22,916.70",59.55M,3.31%
14/05/2024,"22,878.80","23,030.30","23,257.60","22,803.00",20.68M,0.00%
13/05/2024,"22,878.80","23,143.90","23,219.70","22,803.00",17.39M,-0.82%
10/5/2024,"23,068.20","23,181.80","23,219.70","22,689.40",25.06M,0.00%
9/5/2024,"23,068.20","23,409.10","23,409.10","22,765.10",25.64M,-0.81%
8/5/2024,"23,257.60","22,840.90","23,484.80","22,537.90",45.26M,1.82%
7/5/2024,"22,840.90","22,272.70","22,878.80","22,159.10",39.78M,2.90%
6/5/2024,"22,197.00","21,856.10","22,234.80","21,818.20",35.78M,2.27%
3/5/2024,"21,704.50","21,477.30","22,045.40","21,477.30",22.06M,1.06%
2/5/2024,"21,477.30","21,515.10","21,515.10","21,250.00",9.67M,-0.18%
26/04/2024,"21,515.10","21,439.40","21,628.80","21,250.00",24.16M,-0.53%
25/04/2024,"21,628.80","21,742.40","21,742.40","21,439.40",14.83M,-0.87%
24/04/2024,"21,818.20","21,136.40","21,931.80","21,022.70",30.43M,4.35%
23/04/2024,"20,909.10","21,212.10","21,250.00","20,795.40",24.24M,-1.43%
22/04/2024,"21,212.10","21,363.60","21,363.60","21,098.50",16.36M,0.72%
19/04/2024,"21,060.60","21,060.60","21,477.30","20,833.30",34.50M,-0.71%
17/04/2024,"21,212.10","21,590.90","21,628.80","21,136.40",20.56M,-1.23%
16/04/2024,"21,477.30","21,590.90","21,628.80","21,098.50",44.12M,-0.53%
15/04/2024,"21,590.90","22,613.60","22,689.40","21,287.90",41.06M,-4.84%
12/4/2024,"22,689.40","22,727.30","22,803.00","22,613.60",18.37M,0.17%
11/4/2024,"22,651.50","22,310.60","22,840.90","22,310.60",25.40M,0.84%
10/4/2024,"22,462.10","22,689.40","22,803.00","22,462.10",14.70M,-0.84%
9/4/2024,"22,651.50","22,424.20","22,651.50","22,386.40",12.99M,1.01%
8/4/2024,"22,424.20","22,310.60","22,575.80","22,197.00",22.06M,0.51%
5/4/2024,"22,310.60","22,310.60","22,537.90","22,159.10",31.70M,-0.51%
4/4/2024,"22,424.20","22,689.40","22,765.10","22,386.40",34.81M,-1.17%
3/4/2024,"22,689.40","22,992.40","23,068.20","22,689.40",28.37M,-1.48%
2/4/2024,"23,030.30","22,651.50","23,030.30","22,575.80",34.71M,1.00%
1/4/2024,"22,803.00","22,878.80","22,992.40","22,689.40",27.40M,-0.50%
29/03/2024,"22,916.70","23,181.80","23,181.80","22,916.70",19.56M,-0.98%
28/03/2024,"23,143.90","23,371.20","23,371.20","23,068.20",25.23M,-0.16%
27/03/2024,"23,181.80","23,409.10","23,560.60","23,181.80",32.11M,0.16%
26/03/2024,"23,143.90","22,878.80","23,143.90","22,803.00",15.81M,1.16%
25/03/2024,"22,878.80","23,143.90","23,447.00","22,765.10",28.18M,-1.15%
22/03/2024,"23,143.90","22,992.40","23,257.60","22,878.80",49.35M,0.99%
21/03/2024,"22,916.70","22,992.40","23,143.90","22,803.00",26.36M,0.83%
20/03/2024,"22,727.30","22,613.60","22,803.00","22,537.90",17.12M,0.67%
19/03/2024,"22,575.80","22,348.50","23,181.80","22,272.70",35.61M,0.68%
18/03/2024,"22,424.20","22,840.90","22,878.80","21,969.70",66.13M,-1.66%
15/03/2024,"22,803.00","22,992.40","23,257.60","22,727.30",47.29M,-0.82%
14/03/2024,"22,992.40","23,409.10","23,409.10","22,916.70",40.62M,-1.46%
13/03/2024,"23,333.30","22,878.80","23,371.20","22,803.00",38.76M,1.99%
12/3/2024,"22,878.80","22,613.60","23,030.30","22,575.80",39.78M,1.00%
11/3/2024,"22,651.50","22,954.50","23,181.80","22,575.80",40.15M,-1.32%
8/3/2024,"22,954.50","23,484.80","23,522.70","22,916.70",62.47M,-2.26%
7/3/2024,"23,484.80","23,257.60","23,750.00","23,181.80",42.59M,0.65%
6/3/2024,"23,333.30","23,560.60","23,598.50","23,106.10",37.04M,-1.12%
5/3/2024,"23,598.50","23,333.30","23,712.10","23,257.60",39.49M,1.14%
4/3/2024,"23,333.30","23,484.80","23,787.90","23,257.60",37.72M,-0.16%
1/3/2024,"23,371.20","23,636.40","23,636.40","23,219.70",35.59M,-0.48%
29/02/2024,"23,484.80","23,295.40","23,598.50","23,106.10",44.33M,1.31%
28/02/2024,"23,181.80","23,030.30","23,447.00","22,840.90",46.47M,0.82%
27/02/2024,"22,992.40","21,893.90","23,068.20","21,818.20",114.63M,5.38%
26/02/2024,"21,818.20","21,515.10","21,818.20","21,439.40",25.37M,1.41%
23/02/2024,"21,515.10","21,628.80","21,856.10","21,515.10",36.04M,-0.53%
22/02/2024,"21,628.80","21,742.40","21,818.20","21,628.80",29.59M,-0.87%
21/02/2024,"21,818.20","22,045.40","22,083.30","21,742.40",41.69M,-1.37%
20/02/2024,"22,121.20","22,121.20","22,234.80","22,007.60",28.24M,0.00%
19/02/2024,"22,121.20","21,704.50","22,272.70","21,553.00",55.80M,2.10%
16/02/2024,"21,666.70","21,780.30","21,818.20","21,666.70",22.07M,-0.35%
15/02/2024,"21,742.40","21,439.40","21,893.90","21,401.50",48.82M,1.95%
7/2/2024,"21,325.80","21,250.00","21,439.40","21,250.00",18.23M,0.36%
